tconst	averageRating	numVotes
tt1298551	5.9	396
tt1298554	6.7	9495
tt1298590	5.9	200
tt1298594	4.4	3098
tt1298604	7.1	315
tt1298605	1.9	111
tt1298617	6.4	244
tt1298627	5.7	332
tt1298628	6.4	225
tt1298640	8.0	83
tt1298643	3.0	501
tt1298644	5.4	45358
tt1298648	6.9	776
tt1298649	5.7	120217
tt1298650	6.6	475342
tt12986942	7.7	1215
tt1298699	4.0	67
tt1298713	4.5	120
tt1298716	4.3	778
tt1298760	4.8	588
tt12987894	7.2	13690
tt1298828	5.9	193
tt1298831	6.0	575
tt1298835	6.5	81
tt1298847	6.5	960
tt12993206	5.2	107
tt1299360	5.5	65
tt1299370	6.9	1031
tt1299391	5.6	136
tt12994288	7.6	179
tt13000980	5.8	106
tt1300155	6.5	1382
tt1300159	4.6	3322
tt1300169	3.9	454
tt1300342	3.5	105
tt1300343	3.2	103
tt1300349	4.5	68
tt1300376	8.0	81
tt1300563	7.0	4221
tt1300851	6.3	61062
tt1300853	4.8	13536
tt1300854	7.2	744987
tt1301130	7.3	62
tt1301178	4.6	556
tt1301264	7.8	2088
tt1301283	6.4	93
tt1301303	6.2	2155
tt1301304	3.9	133
tt1301308	6.3	1155
tt1301310	7.8	57
tt13015496	2.9	92
tt1301698	6.4	2895
tt1301706	5.9	275
tt1301990	5.7	3282
tt1301995	6.7	87
tt1302001	5.3	157
tt1302006	7.9	311359
tt1302011	7.2	249425
tt1302017	6.7	120
tt1302019	2.6	1586
tt1302066	4.1	97
tt1302067	4.6	20259
tt13022816	6.1	53
tt13022896	6.2	52
tt13022968	6.2	53
tt1302548	5.8	270
tt1302553	4.5	64
tt1302555	3.8	807
tt1302558	6.3	81
tt1302559	6.7	1902
tt1302570	6.6	237
tt1303215	6.0	167
tt1303230	5.4	954
tt1303235	5.9	201
tt13033662	2.0	71
tt1303680	3.3	204
tt1303685	7.0	1303
tt1303689	5.2	71
tt1303703	6.5	67
tt1303707	6.7	105
tt1303721	4.2	51
tt1303743	7.4	189
tt1303745	6.9	274
tt1303773	5.6	532
tt1303776	3.6	141
tt1303782	5.8	833
tt1303803	3.2	692
tt1303812	6.8	475
tt1303828	6.8	35339
tt1303833	5.9	1281
tt1303846	6.1	287
tt1303865	6.9	76
tt1303889	7.2	841
tt1303900	7.7	66
tt1303902	4.0	1357
tt1304568	2.4	779
tt1304591	5.3	55
tt1304615	5.6	75
tt13046514	7.0	51
tt13049308	6.8	52
tt1305008	3.2	381
tt1305027	6.9	247
tt1305039	5.6	114
tt1305059	6.3	522
tt1305067	8.4	72
tt1305080	8.1	76
tt1305091	6.7	55
tt1305112	4.3	205
tt1305131	6.1	129
tt1305132	5.7	75
tt1305138	6.6	216
tt1305148	6.3	234
tt1305546	6.7	84
tt1305579	3.2	120
tt1305583	5.0	6670
tt1305586	6.1	135
tt1305587	6.0	62
tt1305591	5.4	20883
tt1305593	3.5	125
tt1305618	5.8	174
tt1305656	6.8	75
tt13056736	7.5	132
tt1305678	7.1	829
tt1305714	6.6	3226
tt1305730	6.0	402
tt1305755	6.8	146
tt1305766	6.3	103
tt1305778	6.1	126
tt1305796	6.8	503
tt1305797	7.1	24599
tt1305798	6.4	270
tt1305801	5.4	211
tt1305803	6.5	1003
tt1305806	8.2	189804
tt1305816	6.9	2414
tt1305819	6.6	126
tt13058290	7.5	3766
tt1305837	6.4	374
tt1305839	7.5	218
tt1305840	5.8	890
tt1305854	4.8	410
tt1305865	5.4	56
tt1305869	5.3	2755
tt1305871	8.1	3051
tt1305879	5.7	434
tt1305889	7.4	574
tt1305890	6.9	828
tt1305897	4.0	103
tt1305907	6.1	161
tt13059804	9.6	71
tt13065386	7.6	1387
tt1306953	6.2	131
tt1306964	5.9	119
tt1306967	3.0	146
tt1306972	6.4	337
tt1306980	7.6	313210
tt1306983	6.9	96
tt1306985	5.8	254
tt1306997	7.9	168
tt1307002	3.5	510
tt1307008	6.5	225
tt1307009	6.9	198
tt1307010	6.1	363
tt13070178	6.3	62
tt1307057	6.1	2421
tt1307058	3.7	411
tt1307065	5.7	2986
tt1307066	6.2	71
tt1307068	6.7	106700
tt1307442	5.9	445
tt1307466	3.9	872
tt1307858	6.1	1244
tt1307859	6.3	1761
tt1307861	7.2	2206
tt1307873	5.4	6791
tt1307926	3.8	1125
tt1307930	5.8	148
tt1307963	7.5	1670
tt1307972	2.6	202
tt1307989	2.6	1803
tt1308015	7.1	1274
tt1308046	5.5	58
tt1308094	5.1	687
tt1308109	5.6	971
tt1308111	6.0	112
tt1308112	6.3	86
tt1308123	7.5	349
tt13081264	7.3	75
tt1308138	6.8	5841
tt1308144	5.0	321
tt1308165	6.0	526
tt1308171	5.0	159
tt1308182	3.9	408
tt1308184	5.8	55
tt1308639	6.8	72
tt1308650	3.3	352
tt1308660	4.1	454
tt1308664	3.3	180
tt1308728	5.4	23564
tt1308729	5.7	47032
tt1308736	6.6	1405
tt1308738	7.7	153
tt1308745	3.5	131
tt1308748	2.9	1148
tt1308754	4.2	385
tt1308758	6.8	91
tt13087958	7.1	737
tt1308967	5.4	52
tt1309000	1.8	9188
tt13090630	4.5	62
tt13091122	5.5	67
tt1309178	6.8	3227
tt1309181	6.7	58
tt1309183	5.0	53
tt1309184	5.8	185
tt1309187	5.0	61
tt13092932	9.8	163
tt13093506	7.5	300
tt1309374	3.6	584
tt1309379	5.1	787
tt1309384	6.3	57
tt1309385	7.1	156
tt1309409	6.5	1660
tt1309449	6.5	1370
tt1309472	6.4	177
tt1309557	6.1	125
tt1309558	6.9	64
tt13095604	7.6	523
tt1309561	5.0	608
tt1309575	6.7	200
tt1309592	5.7	302
tt1309599	8.1	85
tt13096334	7.0	228
tt1309636	2.2	207
tt13097434	8.7	2183
tt13099124	9.0	260
tt1310363	7.4	157
tt1310373	5.1	183
tt1310501	6.7	472
tt1310504	6.1	149
tt1310506	6.2	86
tt13105824	7.7	142
tt1310641	5.3	175
tt1310653	4.4	120
tt1310654	6.6	347
tt1310656	5.2	380
tt13106900	3.4	136
tt1311031	5.7	277
tt1311047	5.9	170
tt1311053	7.6	71
tt1311060	5.7	12824
tt1311063	3.2	123
tt1311065	5.4	57
tt1311067	4.9	48152
tt1311071	6.5	34891
tt1311072	4.5	71
tt1311075	6.6	1324
tt1311082	2.6	398
tt1311083	4.7	109
tt1311087	3.5	449
tt1311093	4.6	225
tt1311638	4.6	1436
tt1311658	4.9	57
tt1311672	3.7	190
tt13116922	1.6	91
tt1311699	6.0	3957
tt1311710	5.3	555
tt1311713	7.2	66
tt1311717	7.0	313
tt13118012	5.7	696
tt1312057	5.3	65
tt1312081	8.0	128
tt1312132	1.7	131
tt1312135	5.4	258
tt1312137	7.4	2292
tt1312156	5.6	611
tt1312222	4.5	382
tt1312229	8.3	803
tt1312230	3.4	144
tt1312241	7.7	94
tt1312246	4.5	106
tt1312254	5.7	2088
tt13128292	7.1	214
tt1313008	7.0	71
tt1313047	6.3	589
tt13130532	5.3	161
tt1313092	7.3	54253
tt1313093	6.9	268
tt1313094	6.3	51
tt1313097	7.3	104
tt1313104	8.4	46993
tt1313108	5.3	300
tt1313113	5.8	5611
tt1313120	6.2	205
tt1313121	5.2	70
tt1313130	6.5	586
tt1313136	6.8	89
tt1313139	5.8	12399
tt1313144	6.3	58
tt1313145	6.3	67
tt1313146	6.7	486
tt1313152	5.2	145
tt1313153	3.2	159
tt1313158	5.8	57
tt1313162	4.5	128
tt1313230	6.0	1614
tt1313244	3.9	1420
tt1313254	6.3	602
tt13138420	4.6	77
tt1313876	3.7	167
tt1314161	7.1	63
tt1314170	4.2	796
tt1314177	5.7	6777
tt1314190	5.0	666
tt1314197	4.6	312
tt1314222	3.5	154
tt1314228	4.8	37440
tt1314237	6.4	3505
tt1314239	5.8	1500
tt1314240	6.2	672
tt1314241	6.0	460
tt1314242	5.6	879
tt1314243	4.2	112
tt1314244	6.4	273
tt1314246	5.9	251
tt1314247	5.1	205
tt1314269	6.7	955
tt1314270	6.7	72
tt1314274	6.4	212
tt1314280	7.5	7072
tt1314285	5.9	80
tt1314291	7.1	247
tt1314363	3.4	644
tt1314366	6.1	63
tt1314367	5.5	245
tt13143964	6.9	67877
tt1314645	1.2	369
tt1314652	6.4	9264
tt1314653	5.1	117
tt1314655	6.2	131376
tt1314659	5.4	109
tt1315214	6.4	372
tt1315350	6.7	4464
tt1315388	6.9	153
tt1315419	4.7	1124
tt1315582	6.1	138
tt1315883	5.9	1004
tt1315901	5.2	63
tt1315962	6.2	4008
tt1315963	5.9	57
tt1315981	7.6	104946
tt1315998	7.4	69
tt1316029	7.0	60
tt1316037	1.8	21065
tt1316041	3.2	70
tt1316064	5.8	241
tt1316072	4.3	347
tt1316078	6.5	1108
tt1316089	7.7	59
tt1316092	5.8	337
tt13161318	7.2	65
tt1316432	6.8	187
tt1316536	6.6	36943
tt1316540	7.8	15596
tt1316541	7.2	73
tt1316575	4.1	89
tt1316604	5.5	108
tt1316616	5.8	4511
tt1316622	5.3	15493
tt1316624	6.2	540
tt1316626	6.5	178
tt13168272	9.4	54
tt13178692	6.0	203
tt1318001	6.1	2074
tt1318022	6.8	684
tt1318023	5.2	140
tt1318025	5.7	3173
tt1318029	6.6	937
tt1318034	6.9	158
tt1318035	4.6	1545
tt1318037	4.7	441
tt1318041	3.8	100
tt1318044	4.3	7584
tt1318049	7.5	77
tt1318056	4.8	767
tt1318061	6.2	316
tt1318067	6.4	185
tt1318514	7.6	492317
tt1318516	3.6	182
tt1318517	6.4	15252
tt1318524	6.9	89
tt13186470	4.1	61
tt1318819	4.0	119
tt1318849	4.3	118
tt1318899	6.9	82
tt1318934	4.9	76
tt1318995	5.4	217
tt1318996	5.8	64
tt1319032	6.0	221
tt13192570	3.1	183
tt13193132	8.9	57
tt1319553	6.8	195
tt1319569	7.0	3987
tt1319590	6.2	122
tt1319645	6.6	149
tt1319694	6.4	5141
tt1319695	6.8	457
tt1319699	3.4	378
tt1319702	6.2	65
tt1319704	5.5	8736
tt1319709	6.1	362
tt1319712	4.5	283
tt1319716	5.4	1446
tt1319717	4.4	78
tt1319718	6.9	14446
tt1319722	5.6	3154
tt1319726	7.7	2240
tt1319727	6.7	2639
tt1319730	7.3	64
tt1319731	7.8	214
tt1319744	7.5	3420
tt13198458	2.3	72
tt1320082	7.6	17259
tt1320103	5.7	145
tt1320115	5.1	272
tt1320197	5.7	994
tt1320236	5.4	441
tt1320237	5.3	74
tt1320239	6.2	19245
tt1320244	5.6	47644
tt1320250	4.7	69
tt1320253	6.5	322702
tt1320254	8.1	1321
tt1320257	7.1	130
tt1320261	4.9	65043
tt1320282	6.1	194
tt1320291	5.8	17133
tt1320296	4.0	3197
tt1320297	7.6	1583
tt1320302	8.3	476
tt1320334	4.0	388
tt1320343	5.2	122
tt1320351	5.5	152
tt1320352	7.0	4641
tt1320355	5.1	665
tt1320376	6.7	118
tt1320378	6.8	135
tt1320380	4.0	78
tt1320383	5.9	84
tt1320401	2.6	121
tt13206564	8.4	584
tt1321332	6.7	148
tt1321401	6.5	226
tt1321487	6.6	73
tt1321505	4.7	60
tt1321509	5.7	46495
tt1321511	5.7	68048
tt1321813	7.0	65
tt13218562	4.9	74
tt1321860	6.6	46993
tt1321861	5.0	4041
tt1321862	4.8	1014
tt1321869	4.5	3055
tt1321870	6.7	204893
tt1321872	7.9	56
tt1322257	6.2	1808
tt1322264	5.6	477
tt1322266	6.2	189
tt1322269	7.2	83847
tt1322277	5.8	1576
tt1322282	6.4	593
tt1322302	7.0	1138
tt1322306	5.0	3502
tt1322312	6.3	56321
tt1322313	6.9	1270
tt1322315	6.6	1859
tt1322323	4.4	239
tt1322324	6.4	413
tt1322325	4.8	66
tt1322330	5.6	271
tt1322333	6.2	7493
tt1322346	6.6	646
tt1322354	4.2	608
tt1322355	4.4	966
tt1322362	7.3	78
tt1322384	6.9	80
tt1322385	7.5	9270
tt1322393	3.7	586
tt1322398	5.7	358
tt1322410	5.1	157
tt1322903	4.6	426
tt1322930	6.8	18796
tt1322953	7.3	69
tt1323004	6.9	71
tt1323019	7.0	748
tt1323044	4.4	1552
tt1323045	6.1	66781
tt13231270	8.2	314
tt1323518	7.2	122
tt1323529	6.7	69
tt1323573	6.6	98
tt1323581	6.0	64
tt1323592	6.2	199
tt1323593	7.0	62
tt1323594	7.6	494424
tt1323598	6.1	540
tt1323605	6.1	4343
tt1323807	4.1	68
tt1323908	5.7	163
tt1323914	6.5	298
tt1323917	3.5	631
tt1323930	5.8	191
tt1323946	3.7	1840
tt1323962	4.7	101
tt1323973	6.3	5403
tt1323977	6.2	212
tt1324025	3.4	51
tt1324050	4.7	195
tt1324053	5.5	920
tt1324055	6.9	3801
tt1324056	6.6	201
tt1324057	5.9	60
tt1324058	5.7	866
tt1324059	7.6	27796
tt1324061	6.8	1408
tt1324062	6.0	154
tt1324076	5.2	533
tt1324078	3.6	410
tt13243898	8.7	1444
tt1324999	4.9	221421
tt1325004	5.0	225388
tt1325014	6.6	4465
tt1325020	5.8	61
tt1325595	5.5	61
tt1325619	6.4	143
tt1325717	6.5	93
tt1325723	4.7	4108
tt1325724	4.4	64
tt1325743	5.8	739
tt1325773	3.2	382
tt1326181	6.6	126
tt1326188	4.2	196
tt1326190	3.8	53
tt1326194	6.9	1123
tt1326201	7.0	66
tt1326204	7.5	790
tt1326207	2.6	159
tt1326218	3.5	354
tt1326220	6.7	401
tt1326221	5.6	174
tt1326224	6.3	597
tt13262362	7.1	55
tt1326238	6.2	2089
tt1326242	3.8	299
tt1326247	7.7	234
tt1326252	6.7	202
tt1326259	7.5	124
tt1326260	3.5	829
tt1326264	6.3	121
tt1326267	6.7	115
tt1326271	5.6	382
tt1326277	5.2	181
tt1326278	5.8	69
tt1326283	7.3	286
tt1326733	7.6	2237
tt1326783	5.0	60
tt1326831	6.9	229
tt1326869	6.5	62
tt1326900	7.5	284
tt1326945	3.4	731
tt1326950	5.1	152
tt1326954	6.1	436
tt1326972	7.6	22786
tt1327003	6.6	97
tt1327035	8.0	28392
tt1327176	6.0	54
tt1327194	6.5	100314
tt1327195	7.6	58
tt1327196	6.5	60
tt1327200	4.6	2530
tt1327599	7.5	368
tt1327600	6.1	74
tt1327601	4.6	1323
tt1327618	6.9	162
tt1327621	6.1	59
tt1327628	7.2	4618
tt1327699	5.1	75
tt1327709	4.6	973
tt1327720	5.8	59
tt1327726	6.9	252
tt1327763	5.3	406
tt1327773	7.2	107403
tt1327798	6.8	528
tt1327808	5.4	135
tt1327809	5.6	54
tt1327819	7.9	1904
tt1327820	7.0	3103
tt1327827	5.8	463
tt1327833	6.2	1007
tt1327908	6.1	141
tt1327926	6.8	79
tt1327939	6.9	75
tt1328604	6.7	166
tt1328613	7.1	71
tt1328634	6.8	10142
tt1328642	4.5	1084
tt1328865	3.8	1085
tt1328867	5.9	226
tt1328908	7.1	497
tt1328909	3.5	929
tt1328910	3.4	344
tt1328912	5.3	73
tt1328913	5.1	760
tt1329101	4.9	211
tt1329132	6.3	91
tt1329177	5.1	1549
tt1329207	5.2	82
tt1329299	8.2	134
tt1329305	4.8	102
tt1329309	6.8	56
tt1329323	4.0	53
tt1329324	2.1	57
tt1329338	6.6	209
tt1329350	4.2	63
tt1329351	7.1	312
tt1329354	5.2	68
tt1329370	7.7	128
tt1329396	5.6	378
tt1329404	3.8	1163
tt1329410	4.4	386
tt1329422	8.1	83
tt1329429	2.6	227
tt1329454	6.5	6120
tt1329457	6.9	9410
tt1329469	6.0	134
tt1329470	5.5	436
tt13298656	2.6	72
tt1330018	6.0	3815
tt1330039	7.2	86
tt1330048	7.0	256
tt1330186	6.2	171
tt1330205	7.0	721
tt1330206	6.5	621
tt1330216	4.2	702
tt1330229	6.1	604
tt1330525	6.8	1924
tt1330529	7.3	54
tt1330567	7.9	306
tt1330591	7.8	5610
tt1330595	6.5	112
tt1330606	7.0	58
tt1330607	6.8	3106
tt1330618	4.1	145
tt1330995	6.1	101
tt1331007	4.7	100
tt1331022	3.8	578
tt1331024	7.4	93
tt1331025	7.1	7378
tt1331049	6.0	73
tt1331064	6.0	8052
tt1331074	5.9	68
tt1331092	6.9	145
tt1331111	6.8	150
tt1331112	5.2	54
tt1331115	7.5	401
tt1331126	6.5	112
tt1331129	5.1	68
tt1331291	6.6	3173
tt1331294	6.8	617
tt1331295	4.6	258
tt1331297	6.3	633
tt1331300	5.4	142
tt1331302	3.1	126
tt1331307	5.7	11697
tt1331309	6.1	147
tt1331316	6.3	58
tt1331318	5.1	107
tt1331320	6.9	303
tt1331321	5.2	235
tt1331326	5.2	139
tt1331327	4.0	215
tt1331329	3.6	1704
tt13316062	3.8	135
tt1332002	5.6	97
tt1332007	4.8	183
tt1332023	7.7	205
tt1332027	6.8	63
tt1332028	5.0	86
tt1332043	6.6	142
tt1332052	5.5	543
tt1332054	6.4	435
tt1332059	5.8	229
tt1332100	6.4	1652
tt1332106	4.3	198
tt1332110	4.3	240
tt1332119	3.5	782
tt1332125	7.3	3529
tt1332133	6.4	97
tt1332134	7.5	17508
tt1332650	5.9	60
tt13326736	8.1	57
tt1332675	7.0	159
tt1332676	6.6	646
tt1332696	6.5	165
tt1332723	5.1	109
tt1333068	7.9	53
tt13330846	8.4	52
tt1333092	4.4	174
tt1333117	7.8	599
tt1333125	4.3	98635
tt1333631	6.8	1742
tt1333634	8.0	2324
tt1333635	7.2	279
tt1333639	7.4	54
tt1333656	7.0	697
tt1333657	7.2	253
tt1333667	7.7	9062
tt1333668	7.3	665
tt1333994	7.1	1908
tt1333998	7.0	345
tt1334009	6.2	91
tt1334026	5.5	464
tt1334035	4.8	335
tt1334045	7.0	95
tt1334076	6.9	54
tt1334102	5.3	26199
tt1334104	5.2	842
tt1334247	6.9	221
tt1334253	7.9	107
tt1334254	7.1	929
tt1334260	7.1	136023
tt1334313	6.5	1197
tt1334318	5.3	414
tt1334326	6.7	67
tt1334328	7.1	2236
tt1334437	6.5	191
tt1334466	6.3	410
tt1334470	5.4	4091
tt1334473	4.1	185
tt1334479	7.3	212
tt13344860	6.6	156
tt1334510	7.3	944
tt1334512	5.7	50421
tt1334514	5.2	247
tt1334523	7.2	93
tt1334526	4.1	516
tt1334532	7.0	89
tt1334537	6.0	5472
tt1334543	5.6	69
tt1334549	7.5	394
tt1334553	6.8	24575
tt1334555	7.1	614
tt1334556	7.3	527
tt1334558	3.2	478
tt1334566	8.3	76
tt1334587	3.9	91
tt1334606	7.4	197
tt1334617	5.8	2281
tt1335975	6.3	144509
tt1335986	2.4	480
tt1335992	3.5	461
tt1336005	4.7	105
tt1336006	6.3	10548
tt1336011	6.5	242
tt1336012	6.8	56
tt1336017	6.3	259
tt1336103	2.0	420
tt1336106	3.1	174
tt1336601	4.8	2055
tt1336608	5.9	73129
tt1336617	6.3	33457
tt1336619	2.1	405
tt1336621	4.0	600
tt1336624	5.8	295
tt1336998	5.7	98
tt1336999	5.7	110
tt1337022	5.5	812
tt1337024	6.5	271
tt1337032	7.4	6937
tt1337034	5.3	371
tt1337042	5.6	115
tt1337051	7.0	4728
tt1337055	3.4	847
tt1337057	6.2	18025
tt1337060	6.2	488
tt1337061	6.6	185
tt1337090	5.2	81
tt1337103	4.4	365
tt1337112	7.5	114
tt1337117	7.2	2575
tt1337120	6.7	69
tt1337125	6.6	193
tt1337137	7.0	2825
tt1337139	7.1	197
tt1337140	6.3	180
tt1337152	4.7	371
tt1337155	7.6	88
tt1337193	6.0	1418
tt1337205	6.7	190
tt1337338	5.2	184
tt1337342	5.4	172
tt1337350	6.6	82
tt1337366	6.4	4090
tt1337437	7.9	97
tt1337446	7.0	119
tt1337467	5.6	115
tt1337478	4.9	124
tt1337497	7.0	138
tt1337505	4.3	119
tt1337510	3.6	101
tt1337589	2.6	123
tt1337593	7.2	65
tt1337599	7.9	557
tt1337610	5.2	91
tt1337650	3.3	228
tt1337671	4.0	197
tt1337672	7.2	909
tt1337673	7.2	740
tt1337682	5.1	58
tt1337686	4.9	951
tt1337715	5.5	95
tt1338581	2.8	92
tt1338635	4.3	120
tt1338687	7.1	318
tt1339038	6.7	55
tt1339043	5.2	190
tt1339057	3.9	99
tt1339063	6.0	185
tt1339080	7.7	72
tt1339081	8.5	118
tt1339085	5.9	53
tt1339098	4.0	301
tt1339111	6.4	286
tt1339122	6.0	2002
tt1339131	6.4	277
tt1339133	7.8	51
tt1339161	6.8	4252
tt1339162	8.0	64
tt1339169	7.6	86
tt1339181	6.9	89
tt1339191	2.1	69
tt1339248	8.1	933
tt1339268	5.9	772
tt1339300	6.0	66
tt1339302	7.3	1834
tt1339303	6.1	133
tt1339307	3.8	565
tt1339326	5.8	65
tt1339340	5.4	144
tt1339404	2.8	153
tt1339488	5.5	138
tt1339529	6.7	215
tt1339559	5.7	109
tt1339635	6.3	171
tt1339636	7.7	56
tt1339641	6.4	224
tt1339660	7.1	520
tt1339687	6.6	131
tt1340043	6.5	116
tt1340107	7.6	38180
tt1340108	6.5	2840
tt1340123	7.0	3214
tt1340138	6.3	256703
tt1340142	7.5	74
tt1340421	5.1	287
tt1340425	7.2	4461
tt1340456	2.7	102
tt1340458	6.7	205
tt1340469	6.8	51
tt1340552	7.1	185
tt1340635	5.1	134
tt1340677	6.9	77
tt1340761	4.4	232
tt1340773	5.1	6906
tt1340775	6.6	305
tt1340778	6.1	1169
tt1340791	5.9	229
tt1340793	5.1	106
tt1340798	2.6	53
tt1340799	6.6	308
tt1340800	7.0	184966
tt1340801	4.9	161
tt1340803	4.7	806
tt1340834	7.2	574
tt1340838	5.6	3242
tt1341166	5.1	119
tt1341167	7.3	71037
tt1341170	5.3	125
tt1341188	5.4	46224
tt1341335	3.3	461
tt1341340	5.4	2310
tt1341341	5.5	4057
tt1341705	4.7	52
tt1341710	5.5	13065
tt1341718	5.3	488
tt1341746	7.9	398
tt1341749	7.9	76
tt1341764	7.1	92
tt1341779	5.8	83
tt1341795	7.3	118
tt1342115	2.7	764
tt1342116	9.1	85
tt1342120	7.1	57
tt1342121	5.9	61
tt1342122	5.4	123
tt1342366	6.2	58
tt1342378	6.6	1486
tt1342388	6.8	69
tt1342392	6.8	188
tt1342394	4.8	264
tt1342402	7.7	1797
tt1342403	6.2	634
tt1342408	6.1	278
tt1342411	5.9	164
tt1342437	6.4	150
tt1342875	7.4	75
tt1342961	6.6	81
tt1342964	3.0	63
tt1343038	5.5	93
tt1343039	6.7	57
tt1343043	7.2	73
tt1343046	7.2	1506
tt1343076	2.7	196
tt1343077	3.1	78
tt1343080	6.3	189
tt1343084	7.0	342
tt1343087	6.7	76
tt1343089	6.7	1077
tt1343092	7.2	470550
tt1343097	7.3	67308
tt1343103	3.0	663
tt1343110	2.5	351
tt1343113	7.2	241
tt1343117	6.0	197
tt1343362	3.6	1063
tt1343703	7.5	8843
tt1343704	3.0	5141
tt1343710	6.2	62
tt1343712	5.6	1561
tt1343717	3.5	155
tt1343727	7.1	248075
tt1343740	4.5	515
tt1343749	7.8	60
tt1343755	5.6	7644
tt1343997	4.7	95
tt1344008	6.1	331
tt1344024	3.2	78
tt1344112	8.0	76
tt1344315	7.2	553
tt1344337	5.1	386
tt1344344	4.9	278
tt1344355	7.4	4468
tt1344430	5.7	76
tt1344607	4.2	55
tt1344659	6.0	72
tt1344726	5.8	930
tt1344784	7.3	1240
tt1344811	7.9	60
tt1344819	7.2	93
tt1344874	2.6	54
tt1345444	6.7	179
tt1345449	1.5	347
tt1345450	5.6	204
tt1345468	6.9	208
tt1345469	7.0	164
tt1345475	4.7	56
tt1345486	2.8	116
tt1345488	4.6	777
tt1345492	5.5	159
tt1345505	6.1	140
tt1345507	4.9	930
tt1345512	6.4	698
tt1345525	6.1	282
tt1345531	6.2	115
tt1345728	7.1	833
tt1345734	7.0	2425
tt1345772	5.4	6114
tt1345776	7.6	1140
tt1345777	7.3	9837
tt1345782	5.4	255
tt1345825	7.1	87
tt1345834	7.0	634
tt1345836	8.4	1493775
tt1345904	3.2	124
tt1346256	5.0	258
tt1346276	6.1	78
tt1346281	4.1	645
tt1346294	7.2	692
tt1346302	4.4	184
tt1346516	8.4	1013
tt1346629	6.1	267
tt1346850	5.5	152
tt1346961	6.1	2734
tt1346965	7.4	59
tt1346973	6.4	197
tt1347006	6.4	196
tt1347007	5.7	2803
tt1347008	5.2	318
tt1347009	7.0	92
tt1347170	6.6	112
tt1347280	3.9	300
tt1347314	7.4	80
tt1347380	8.1	61
tt1347442	6.2	564
tt1347509	6.5	251
tt1347513	6.6	219
tt1347515	6.2	722
tt1347521	6.5	9333
tt1348318	7.1	817
tt1348324	6.4	59
tt1348327	6.1	1003
tt1349448	5.2	62
tt1349451	6.2	20208
tt1349455	8.0	69
tt1349457	6.9	510
tt1349478	6.9	208
tt1349486	3.2	445
tt1349616	4.9	91
tt1349622	6.7	74
tt1349640	7.0	308
tt1349646	1.7	364
tt1349853	7.1	2848
tt1349856	5.5	2111
tt1350484	5.6	1020
tt1350508	7.7	87
tt1350546	3.6	100
tt1350624	2.1	288
tt1350909	6.7	1357
tt1350917	2.6	298
tt1350940	5.6	834
tt1351099	7.0	100
tt1351133	6.0	159
tt1351177	4.7	1718
tt1351186	4.9	324
tt1351212	4.2	81
tt1351224	4.6	2940
tt1351260	7.1	113
tt1351665	6.1	78
tt1351669	6.9	162
tt1351672	7.5	1541
tt1351685	6.2	130490
tt1351734	7.1	834
tt1351767	5.9	67
tt1351770	5.1	539
tt1351784	3.6	1891
tt1352369	4.7	5804
tt1352380	6.7	819
tt1352386	3.4	86
tt1352388	3.9	5477
tt1352393	7.4	888
tt1352455	6.3	84
tt1352712	2.4	74
tt1352720	6.9	167
tt1352765	7.3	1220
tt1352771	5.8	58
tt1352802	7.3	66
tt1352824	6.3	68707
tt1352851	7.4	76
tt1352852	7.6	5092
tt1353033	8.2	898
tt1353040	4.4	295
tt1353105	6.3	332
tt1353125	1.4	668
tt1353157	6.9	75
tt1353167	7.6	70
tt1353168	6.1	526
tt1353180	5.6	126
tt1353785	6.5	62
tt1353789	6.1	84
tt1353793	5.8	225
tt1353804	5.9	148
tt1353810	3.6	228
tt1353937	4.8	59
tt1353990	8.0	78
tt1354022	5.4	315
tt1354553	5.1	566
tt1354564	6.2	616
tt1354687	6.1	415
tt1355207	3.6	384
tt1355217	5.7	214
tt1355230	4.7	174
tt1355232	5.0	88
tt1355236	5.0	64
tt1355260	1.9	295
tt1355546	7.4	7891
tt1355568	7.2	218
tt1355575	4.5	248
tt1355599	7.2	734
tt1355608	6.4	137
tt1355623	6.3	1259
tt1355627	4.5	717
tt1355630	6.7	114577
tt1355631	7.0	67097
tt1355638	7.2	3164
tt1355640	7.6	2732
tt1355644	7.0	343741
tt1355683	6.9	165862
tt1356392	4.1	229
tt1356404	6.5	90
tt1356415	4.3	69
tt1356698	5.1	127
tt1356745	8.0	51
tt1356753	6.4	130
tt1356763	6.9	1723
tt1356790	7.6	2387
tt1356802	3.6	227
tt1356825	6.7	121
tt1356860	6.4	265
tt1356864	6.2	20708
tt1356893	6.6	90
tt1356928	6.7	2397
tt1356935	6.3	51
tt1356939	8.5	80
tt1357414	5.9	139
tt1358254	7.1	95
tt1358586	7.1	461
tt1358852	6.4	110
tt1358885	7.6	276
tt1358996	6.9	60
tt1359421	5.9	3862
tt1359423	6.8	448
tt1359434	7.0	355
tt1359442	5.9	136
tt1359552	7.9	1457
tt1359553	5.6	1848
tt1359577	5.5	90
tt1359585	5.8	190
tt1359586	6.3	321
tt1359589	4.3	71
tt1360771	4.8	65
tt1360795	7.2	3702
tt1360822	7.0	704
tt1360825	5.8	98
tt1360826	5.6	420
tt1360829	4.9	225
tt1360832	6.4	804
tt1360833	1.5	520
tt1360860	8.0	44442
tt1360866	6.8	2025
tt1360875	7.0	2506
tt1360887	6.4	1260
